99,52,100,nan,84,83.75,
84,50,84,84,nan,75.5,75.6
57,4,5,4,,,
 ,,,,,,
nan,81,65,43,44,58.25,
81,nan,80,52,53,66.5,
65,80,nan,66,41,63,
43,52,66,nan,49,52.5,
44,53,41,49,nan,46.75,57.4
61,2,7,2,,,
 ,,,,,,
nan,37,48,60,60,51.25,
37,nan,36,72,72,54.25,
48,36,nan,43,43,42.5,
60,72,43,nan,100,68.75,
60,72,43,100,nan,68.75,57.1
56,2,6,2,,,
 ,,,,,,
nan,85,55,100,92,83,
85,nan,60,85,79,77.25,
55,60,nan,55,53,55.75,
100,85,55,nan,92,83,
92,79,53,92,nan,79,75.6
69,7,3,3,,,
 ,,,,,,
nan,86,87,79,87,84.75,
86,nan,74,92,74,81.5,
87,74,nan,80,100,85.25,
79,92,80,nan,80,82.75,
87,74,100,80,nan,85.25,83.9
62,3,4,3,,,
 ,,,,,,
nan,36,36,36,36,36,
36,nan,100,100,100,84,
36,100,nan,100,100,84,
36,100,100,nan,100,84,
36,100,100,100,nan,84,74.4
66,8,3,4,,,
 ,,,,,,
nan,65,69,78,83,73.75,
65,nan,95,82,80,80.5,
