133,7,6,4
 
126,2,2,2
 
135,2,4,2
 
140,2,7,3
 
86.0,90.0,nan,90.0,93.0,89.75
95.0,99.0,90.0,nan,84.0,92.0
81.0,85.0,93.0,84.0,nan,85.75
137,3,3,3
 
nan,95.0,95.0,93.0,93.0,94.0
95.0,nan,100.0,97.0,97.0,97.25
95.0,100.0,nan,97.0,97.0,97.25
93.0,97.0,97.0,nan,100.0,96.75
93.0,97.0,97.0,100.0,nan,96.75
133,8,5,2
 
nan,96.0,95.0,96.0,93.0,95.0
96.0,nan,96.0,97.0,94.0,95.75
95.0,96.0,nan,96.0,97.0,96.0
96.0,97.0,96.0,nan,96.0,96.25
93.0,94.0,97.0,96.0,nan,95.0
128,8,6,4
 
nan,94.0,98.0,93.0,79.0,91.0
94.0,nan,93.0,90.0,82.0,89.75
98.0,93.0,nan,95.0,80.0,91.5
93.0,90.0,95.0,nan,78.0,89.0
79.0,82.0,80.0,78.0,nan,79.75
138,7,3,4
 
nan,47.0,94.0,100.0,94.0,83.75
47.0,nan,46.0,47.0,46.0,46.5
94.0,46.0,nan,94.0,100.0,83.5
100.0,47.0,94.0,nan,94.0,83.75
94.0,46.0,100.0,94.0,nan,83.5
136,2,5,4
 
nan,73.0,84.0,65.0,67.0,72.25
73.0,nan,88.0,82.0,82.0,81.25
84.0,88.0,nan,77.0,81.0,82.5
65.0,82.0,77.0,nan,72.0,74.0
67.0,82.0,81.0,72.0,nan,75.5
136,2,5,4
 
nan,60.0,81.0,61.0,73.0,68.75
60.0,nan,54.0,70.0,85.0,67.25
81.0,54.0,nan,59.0,64.0,64.5
61.0,70.0,59.0,nan,77.0,66.75
73.0,85.0,64.0,77.0,nan,74.75
134,4,5,2
 
nan,63.0,100.0,55.0,97.0,78.75
63.0,nan,63.0,82.0,61.0,67.25
100.0,63.0,nan,55.0,97.0,78.75
55.0,82.0,55.0,nan,54.0,61.5
97.0,61.0,97.0,54.0,nan,77.25
137,8,2,2
 
nan,87.0,42.0,45.0,44.0,54.5
87.0,nan,43.0,41.0,43.0,53.5
42.0,43.0,nan,57.0,76.0,54.5
45.0,41.0,57.0,nan,70.0,53.25
44.0,43.0,76.0,70.0,nan,58.25
130,5,5,4
 
nan,55.0,98.0,97.0,65.0,78.75
55.0,nan,56.0,56.0,84.0,62.75
98.0,56.0,nan,98.0,65.0,79.25
97.0,56.0,98.0,nan,65.0,79.0
65.0,84.0,65.0,65.0,nan,69.75
140,2,5,4
 
nan,76.0,75.0,79.0,86.0,79.0
76.0,nan,90.0,81.0,72.0,79.75
75.0,90.0,nan,80.0,73.0,79.5
79.0,81.0,80.0,nan,75.0,78.75
86.0,72.0,73.0,75.0,nan,76.5
140,4,7,3
 
nan,86.0,99.0,90.0,99.0,93.5
86.0,nan,87.0,94.0,87.0,88.5
99.0,87.0,nan,90.0,100.0,94.0
90.0,94.0,90.0,nan,90.0,91.0
99.0,87.0,100.0,90.0,nan,94.0
140,8,3,4
 
nan,99.0,99.0,56.0,94.0,87.0
99.0,nan,100.0,56.0,94.0,87.25
99.0,100.0,nan,56.0,94.0,87.25
56.0,56.0,56.0,nan,59.0,56.75
94.0,94.0,94.0,59.0,nan,85.25
135,3,7,4
 
nan,89.0,90.0,56.0,76.0,77.75
89.0,nan,91.0,62.0,81.0,80.75
90.0,91.0,nan,59.0,80.0,80.0
56.0,62.0,59.0,nan,73.0,62.5
76.0,81.0,80.0,73.0,nan,77.5
134,3,8,2
 
nan,89.0,89.0,77.0,93.0,87.0
89.0,nan,100.0,83.0,95.0,91.75
89.0,100.0,nan,83.0,95.0,91.75
77.0,83.0,83.0,nan,79.0,80.5
93.0,95.0,95.0,79.0,nan,90.5
129,8,8,4
 
nan,84.0,84.0,84.0,84.0,84.0
84.0,nan,100.0,100.0,100.0,96.0
84.0,100.0,nan,100.0,100.0,96.0
84.0,100.0,100.0,nan,100.0,96.0
84.0,100.0,100.0,100.0,nan,96.0
139,6,5,3
 
nan,96.0,94.0,91.0,94.0,93.75
96.0,nan,98.0,90.0,93.0,94.25
94.0,98.0,nan,91.0,95.0,94.5
91.0,90.0,91.0,nan,95.0,91.75
94.0,93.0,95.0,95.0,nan,94.25
125,6,2,4
 
nan,41.0,38.0,41.0,37.0,39.25
41.0,nan,67.0,97.0,65.0,67.5
38.0,67.0,nan,66.0,93.0,66.0
41.0,97.0,66.0,nan,63.0,66.75
37.0,65.0,93.0,63.0,nan,64.5
133,2,5,4
 
nan,57.0,58.0,55.0,59.0,57.25
57.0,nan,77.0,74.0,84.0,73.0
58.0,77.0,nan,75.0,84.0,73.5
55.0,74.0,75.0,nan,76.0,70.0
59.0,84.0,84.0,76.0,nan,75.75
133,7,2,4
 
nan,97.0,97.0,97.0,97.0,97.0
97.0,nan,100.0,100.0,100.0,99.25
97.0,100.0,nan,100.0,100.0,99.25
97.0,100.0,100.0,nan,100.0,99.25
97.0,100.0,100.0,100.0,nan,99.25
140,3,2,2
 
nan,85.0,82.0,100.0,95.0,90.5
